customer_id;date;age;gender;region;traffic_source;campaign;time_on_site_s;pages_visited;converted;purchase_amount;num_items;delivery_time_days;satisfaction
458;26.03.2025;30;Female;South;Organic;;129,1;4;0;0;0;0;
526;26.03.2025;27;Female;East;PaidAds;CAMP2;128,7;5;0;0;0;0;
3643;26.03.2025;40;Male;North;Organic;;112,5;5;0;0;0;0;
2165;26.03.2025;54;Female;North;Organic;;107,2;5;0;0;0;0;
4512;26.03.2025;44;Male;East;Organic;;96,2;6;0;0;0;0;
2226;26.03.2025;34;Female;South;Referral;;15;5;0;0;0;0;
4015;26.04.2025;50;Male;East;Email;;255,4;5;1;340,62;4;7;4
1429;26.04.2025;19;Male;East;Email;;1778,6;10;1;250,31;2;10;3
592;26.04.2025;21;Female;North;Organic;;415,9;3;1;137,05;4;14;4
1957;26.04.2025;35;Male;North;PaidAds;CAMP7;514,4;5;1;60,44;2;2;3
4876;26.04.2025;51;Male;East;PaidAds;CAMP7;268,8;5;1;55,6;1;9;4
4228;26.04.2025;49;Female;West;PaidAds;CAMP3;924,9;6;1;26,52;2;12;3
2812;26.04.2025;38;Male;East;PaidAds;CAMP6;385,1;4;1;23,84;3;8;4
4334;26.04.2025;54;Male;West;Email;;194,6;9;1;19,15;2;10;5
1929;26.04.2025;30;Female;North;Referral;;443,7;7;1;14,44;1;15;4
2644;26.04.2025;36;Female;North;PaidAds;CAMP2;999,9;9;0;0;0;0;
1683;26.04.2025;34;Male;West;PaidAds;CAMP2;730,1;7;0;0;0;0;
3028;26.04.2025;42;Male;West;PaidAds;CAMP1;636,2;6;0;0;0;0;
4414;26.04.2025;60;Male;East;Organic;;617,1;3;0;0;0;0;
2576;26.04.2025;36;Male;East;PaidAds;CAMP1;554,4;10;0;0;0;0;
356;26.04.2025;26;Female;South;PaidAds;CAMP2;467,6;8;0;0;0;0;
1578;26.04.2025;18;Male;South;PaidAds;CAMP4;375;4;0;0;0;0;
1316;26.04.2025;21;Female;North;Organic;;363,1;6;0;0;0;0;
362;26.04.2025;29;Male;West;Organic;;327,5;3;0;0;0;0;
873;26.04.2025;27;Male;North;Organic;;220,6;8;0;0;0;0;
1825;26.04.2025;40;Female;East;Organic;;159;5;0;0;0;0;
201;26.04.2025;27;Male;West;Organic;;141,2;10;0;0;0;0;
1707;26.04.2025;32;Male;West;Organic;;130,7;8;0;0;0;0;
2178;26.04.2025;32;Female;North;PaidAds;CAMP7;129,1;6;0;0;0;0;
780;26.04.2025;28;Male;West;Email;;122;6;0;0;0;0;
272;26.05.2025;18;Male;South;PaidAds;CAMP3;1005;4;1;474;3;5;3
4617;26.05.2025;49;Male;North;PaidAds;CAMP2;416;6;1;171,8;2;2;4
2773;26.05.2025;19;Female;East;Email;;531;3;1;63,23;9;15;4
2960;26.05.2025;35;Female;West;PaidAds;CAMP1;754;7;1;55,82;4;9;4
619;26.05.2025;20;Male;East;Organic;;1241,1;5;1;50,27;2;14;4
3982;26.05.2025;63;Male;North;Organic;;184,1;6;1;48,46;6;7;4
4525;26.05.2025;56;Female;West;PaidAds;CAMP2;242,2;7;1;43,97;4;11;4
3832;26.05.2025;54;Male;East;Referral;;63,6;10;1;42,81;4;12;5
271;26.05.2025;29;Male;East;PaidAds;CAMP2;376,1;4;1;25,35;3;5;4
1547;26.05.2025;21;Female;East;Email;;403,4;7;1;22,71;4;3;5
2927;26.05.2025;31;Male;West;Organic;;243,2;6;1;21,42;4;5;4
708;26.05.2025;24;Male;South;Referral;;272,5;10;1;15;4;13;3
1124;26.05.2025;24;Male;North;Organic;;949,2;7;0;0;0;0;
2889;26.05.2025;39;Male;North;PaidAds;CAMP2;592,3;4;0;0;0;0;
518;26.05.2025;28;Male;West;PaidAds;CAMP4;425,2;6;0;0;0;0;
1477;26.05.2025;22;Female;South;Email;;416,6;4;0;0;0;0;
4325;26.05.2025;58;Female;North;Referral;;383,3;7;0;0;0;0;
2706;26.05.2025;28;Male;East;Organic;;360,5;2;0;0;0;0;
36;26.05.2025;32;Female;East;Organic;;325,2;6;0;0;0;0;
4862;26.05.2025;56;Male;South;Organic;;316,6;4;0;0;0;0;
121;26.05.2025;20;Male;North;PaidAds;CAMP3;284,7;3;0;0;0;0;
390;26.05.2025;19;Male;South;Organic;;276,3;9;0;0;0;0;
2063;26.05.2025;33;Male;South;Referral;;275,7;12;0;0;0;0;
4224;26.05.2025;80;Female;East;Organic;;266,1;10;0;0;0;0;
3542;26.05.2025;33;Female;West;PaidAds;CAMP2;215;8;0;0;0;0;
3406;26.05.2025;25;Female;North;Email;;201,6;4;0;0;0;0;
3823;26.05.2025;65;Female;East;Organic;;195,6;5;0;0;0;0;
1674;26.05.2025;18;Female;East;Organic;;189,6;6;0;0;0;0;
114;26.05.2025;26;Female;East;Organic;;165;6;0;0;0;0;
2553;26.05.2025;27;Male;West;PaidAds;CAMP4;117,3;4;0;0;0;0;
1408;26.05.2025;25;Male;East;Organic;;103,4;5;0;0;0;0;
1005;26.05.2025;21;Female;East;PaidAds;CAMP7;90,6;8;0;0;0;0;
2166;26.06.2025;28;Female;South;Organic;;695,6;8;1;179;4;8;3
3038;26.06.2025;19;Female;North;PaidAds;CAMP2;361,2;8;1;53,35;3;11;4
3914;26.06.2025;41;Male;North;PaidAds;CAMP7;354,2;8;1;51,57;2;3;3
2799;26.06.2025;21;Female;North;Organic;;524,5;6;1;36,01;1;13;4
2486;26.06.2025;47;Male;South;Organic;;571,3;4;1;34,46;2;7;4
2028;26.06.2025;30;Female;South;PaidAds;CAMP2;240,4;5;1;23,99;3;13;4
3445;26.06.2025;32;Male;South;Organic;;426,4;6;1;17,38;5;6;4
2792;26.06.2025;30;Female;South;Referral;;511,3;9;0;0;0;0;
4068;26.06.2025;60;Female;North;Email;;468;9;0;0;0;0;
2499;26.06.2025;20;Male;West;Organic;;306,9;10;0;0;0;0;
4328;26.06.2025;58;Male;East;PaidAds;CAMP5;233,7;7;0;0;0;0;
582;26.06.2025;35;Male;South;Organic;;205,5;10;0;0;0;0;
2577;26.06.2025;18;Female;North;PaidAds;CAMP6;175,6;9;0;0;0;0;
1172;26.06.2025;18;Male;North;PaidAds;CAMP4;154,1;5;0;0;0;0;
4446;26.06.2025;54;Female;West;Referral;;148,9;5;0;0;0;0;
2964;26.06.2025;37;Female;East;Organic;;111,9;7;0;0;0;0;
3790;26.06.2025;52;Female;West;PaidAds;CAMP3;107,9;6;0;0;0;0;
1831;26.06.2025;41;Male;South;PaidAds;CAMP5;106,6;2;0;0;0;0;
2783;26.06.2025;31;Female;South;Organic;;89,9;4;0;0;0;0;
676;26.06.2025;18;Male;East;PaidAds;CAMP4;78,1;4;0;0;0;0;
4700;26.06.2025;42;Female;East;PaidAds;CAMP4;70,8;3;0;0;0;0;
4851;26.06.2025;51;Female;North;Organic;;41,7;3;0;0;0;0;
1910;27.01.2025;31;Male;East;Organic;;186,4;5;1;224;3;14;4
1948;27.01.2025;32;Female;East;Email;;469;6;1;122,55;1;2;4
4005;27.01.2025;61;Female;North;Organic;;283,5;6;1;42,49;4;6;4
4897;27.01.2025;64;Other;West;PaidAds;CAMP7;492,7;7;1;34,59;3;8;3
845;27.01.2025;29;Female;East;Organic;;539,3;7;1;28,49;2;7;3
577;27.01.2025;27;Female;West;Organic;;182,3;12;1;15,91;5;9;4
4623;27.01.2025;26;Male;East;PaidAds;CAMP1;1071,8;7;1;13,41;2;5;4
2761;27.01.2025;18;Female;North;Organic;;649,2;1;0;0;0;0;
153;27.01.2025;31;Female;West;PaidAds;CAMP3;594,3;8;0;0;0;0;
4868;27.01.2025;58;Female;West;PaidAds;CAMP6;523,8;6;0;0;0;0;
2748;27.01.2025;29;Male;North;PaidAds;CAMP6;523,3;4;0;0;0;0;
3543;27.01.2025;32;Female;East;Organic;;513,8;6;0;0;0;0;
4379;27.01.2025;30;Male;West;PaidAds;CAMP4;311,9;6;0;0;0;0;
2484;27.01.2025;39;Male;West;PaidAds;CAMP4;282,6;9;0;0;0;0;
3897;27.01.2025;47;Male;East;Organic;;282;6;0;0;0;0;
3526;27.01.2025;32;Other;North;Organic;;199,6;6;0;0;0;0;
1694;27.01.2025;29;Female;West;Organic;;186,4;5;0;0;0;0;
4857;27.01.2025;63;Female;South;PaidAds;CAMP6;178,3;5;0;0;0;0;
1424;27.01.2025;18;Male;North;Organic;;178;7;0;0;0;0;
776;27.01.2025;31;Female;North;PaidAds;CAMP2;33,4;8;0;0;0;0;
376;27.02.2025;31;Female;South;Email;;934,5;3;1;367;4;15;4
254;27.02.2025;23;Male;West;PaidAds;CAMP4;775,2;7;1;61,78;6;15;3
4716;27.02.2025;66;Female;North;Organic;;189,9;2;1;58,54;5;5;3
2259;27.02.2025;31;Male;South;Organic;;1298,8;5;1;39,08;2;2;4
405;27.02.2025;25;Male;North;PaidAds;CAMP2;783,6;8;1;21,53;2;6;5
3304;27.02.2025;30;Female;South;Organic;;670,7;5;0;0;0;0;
3703;27.02.2025;43;Male;East;Organic;;464;4;0;0;0;0;
642;27.02.2025;29;Male;East;PaidAds;CAMP4;343,2;6;0;0;0;0;
2573;27.02.2025;36;Female;South;Organic;;313,3;7;0;0;0;0;
411;27.02.2025;24;Male;South;PaidAds;CAMP3;262,7;10;0;0;0;0;
2106;27.02.2025;47;Female;South;PaidAds;CAMP2;226,7;5;0;0;0;0;
2385;27.02.2025;31;Female;South;Organic;;192,7;10;0;0;0;0;
4796;27.02.2025;48;Male;West;Organic;;141,9;8;0;0;0;0;
167;27.02.2025;24;Female;West;PaidAds;CAMP7;134,6;7;0;0;0;0;
1029;27.02.2025;33;Female;East;Organic;;130,2;5;0;0;0;0;
4616;27.02.2025;71;Male;North;PaidAds;CAMP6;122,1;5;0;0;0;0;
123;27.02.2025;20;Female;North;PaidAds;CAMP3;112,7;6;0;0;0;0;
2825;27.02.2025;52;Female;South;PaidAds;CAMP5;73,7;7;0;0;0;0;
1043;27.02.2025;28;Female;East;PaidAds;CAMP4;53;6;0;0;0;0;
2604;27.02.2025;32;Male;South;Organic;;45,1;7;0;0;0;0;
4653;27.03.2025;49;Female;South;PaidAds;CAMP2;382,5;5;1;432;2;4;4
339;27.03.2025;35;Female;East;Organic;;241,5;5;1;370;3;7;5
1238;27.03.2025;25;Female;West;PaidAds;CAMP2;191,6;4;1;181;4;8;5
970;27.03.2025;32;Male;West;Email;;618,4;8;1;65,94;2;3;3
2574;27.03.2025;29;Female;East;Organic;;1331,1;3;1;63,26;3;1;4
4307;27.03.2025;84;Female;West;Email;;846,1;8;1;61,78;3;6;5
4971;27.03.2025;48;Female;South;PaidAds;CAMP4;938,2;4;1;51,77;2;5;5
4274;27.03.2025;52;Male;North;Organic;;2235,3;8;1;33,93;3;13;4
3843;27.03.2025;52;Male;South;PaidAds;CAMP2;866,9;8;0;0;0;0;
1406;27.03.2025;18;Female;North;Organic;;714,1;11;0;0;0;0;
2283;27.03.2025;39;Male;South;Organic;;661,9;9;0;0;0;0;
1768;27.03.2025;50;Male;North;PaidAds;CAMP7;476,2;8;0;0;0;0;
4433;27.03.2025;48;Female;East;Email;;463,2;6;0;0;0;0;
2876;27.03.2025;23;Female;South;PaidAds;CAMP2;446,5;7;0;0;0;0;
2518;27.03.2025;36;Female;North;Organic;;307;6;0;0;0;0;
1026;27.03.2025;31;Female;East;Organic;;304,6;6;0;0;0;0;
342;27.03.2025;30;Female;East;Email;;266,5;2;0;0;0;0;
2809;27.03.2025;42;Male;North;Organic;;237,6;7;0;0;0;0;
596;27.03.2025;23;Other;South;Referral;;202,1;5;0;0;0;0;
3267;27.03.2025;25;Female;East;PaidAds;CAMP1;200,8;5;0;0;0;0;
3345;27.03.2025;44;Male;South;PaidAds;CAMP3;186,1;6;0;0;0;0;
3820;27.03.2025;57;Other;North;PaidAds;CAMP1;162;7;0;0;0;0;
2732;27.03.2025;36;Female;West;Organic;;116,1;11;0;0;0;0;
2661;27.03.2025;42;Male;North;PaidAds;CAMP7;109,4;3;0;0;0;0;
2469;27.03.2025;39;Male;East;Organic;;72,2;7;0;0;0;0;
659;27.04.2025;24;Male;East;Organic;;591,6;6;1;153,36;5;1;5
1517;27.04.2025;20;Male;East;PaidAds;CAMP7;213,5;8;1;63,71;3;1;4
4596;27.04.2025;67;Female;East;PaidAds;CAMP5;711,1;4;1;39,71;2;12;5
3446;27.04.2025;38;Other;North;PaidAds;CAMP7;831,9;4;1;35,15;2;8;4
3596;27.04.2025;18;Male;North;Email;;415,1;4;1;31,02;2;11;4
3297;27.04.2025;28;Female;East;Organic;;448,3;3;1;27,67;5;7;4
4580;27.04.2025;52;Male;North;Organic;;540,9;6;1;21,29;5;7;4
4146;27.04.2025;47;Female;West;PaidAds;CAMP1;825,3;8;0;0;0;0;
175;27.04.2025;24;Male;South;Organic;;679;6;0;0;0;0;
1850;27.04.2025;18;Male;West;Organic;;452,6;10;0;0;0;0;
2671;27.04.2025;25;Male;West;Organic;;438,5;6;0;0;0;0;
4548;27.04.2025;43;Male;East;Referral;;360,5;6;0;0;0;0;
3065;27.04.2025;48;Female;South;PaidAds;CAMP2;350,5;5;0;0;0;0;
4629;27.04.2025;43;Female;West;PaidAds;CAMP1;333,7;6;0;0;0;0;
4994;27.04.2025;50;Female;East;Referral;;255;6;0;0;0;0;
4271;27.04.2025;42;Female;South;PaidAds;CAMP6;253,9;8;0;0;0;0;
2580;27.04.2025;34;Female;South;Referral;;247,2;7;0;0;0;0;
4393;27.04.2025;60;Male;North;Organic;;217,8;6;0;0;0;0;
4267;27.04.2025;39;Male;West;Organic;;198,7;5;0;0;0;0;
239;27.04.2025;26;Male;North;PaidAds;CAMP1;198,1;3;0;0;0;0;
1092;27.04.2025;28;Female;North;PaidAds;CAMP3;191,6;5;0;0;0;0;
278;27.04.2025;18;Female;East;Email;;188,2;7;0;0;0;0;
3156;27.04.2025;34;Female;North;Email;;179,2;5;0;0;0;0;
2717;27.04.2025;34;Female;West;PaidAds;CAMP1;127,7;4;0;0;0;0;
4833;27.04.2025;64;Female;North;Organic;;122,1;4;0;0;0;0;
2399;27.04.2025;28;Male;West;PaidAds;CAMP4;117,5;6;0;0;0;0;
4710;27.04.2025;56;Male;West;Email;;110,5;6;0;0;0;0;
219;27.04.2025;25;Female;North;PaidAds;CAMP3;98,9;4;0;0;0;0;
462;27.04.2025;27;Female;South;Referral;;59,8;6;0;0;0;0;
3460;27.04.2025;40;Female;East;PaidAds;CAMP2;4;6;0;0;0;0;
4640;27.05.2025;44;Female;North;Email;;641,6;5;1;357;4;2;4
1852;27.05.2025;36;Female;North;Email;;320,1;5;1;216;2;11;4
3179;27.05.2025;32;Female;North;Organic;;323,2;9;1;240,6;5;2;3
4546;27.05.2025;40;Female;West;Email;;486,1;7;1;167,88;2;13;3
74;27.05.2025;22;Male;South;Organic;;434,8;7;1;83,75;2;11;4
1111;27.05.2025;27;Female;East;Organic;;821,2;8;1;77,8;3;1;3
2749;27.05.2025;39;Female;North;Referral;;313;5;1;39,51;1;11;4
732;27.05.2025;20;Female;North;Referral;;861,6;6;1;36,21;1;2;4
4178;27.05.2025;50;Female;South;PaidAds;CAMP5;250,7;5;1;31,91;2;2;5
4269;27.05.2025;56;Female;East;Referral;;320,9;2;1;21,17;1;9;5
379;27.05.2025;25;Male;West;Organic;;987,1;7;1;19,46;4;2;4
1729;27.05.2025;37;Female;North;PaidAds;CAMP3;681,5;4;0;0;0;0;
4999;27.05.2025;64;Female;North;Organic;;647,2;3;0;0;0;0;
4940;27.05.2025;46;Female;South;Email;;471,1;9;0;0;0;0;
1511;27.05.2025;34;Male;North;Organic;;348;4;0;0;0;0;
445;27.05.2025;22;Male;East;Referral;;310,3;10;0;0;0;0;
3375;27.05.2025;28;Male;East;PaidAds;CAMP4;299,8;7;0;0;0;0;
1835;27.05.2025;39;Male;East;PaidAds;CAMP6;248;2;0;0;0;0;
738;27.05.2025;26;Female;North;PaidAds;CAMP2;238,9;4;0;0;0;0;
504;27.05.2025;21;Male;North;Organic;;231,9;7;0;0;0;0;
531;27.05.2025;31;Female;East;PaidAds;CAMP1;181,5;2;0;0;0;0;
3861;27.05.2025;42;Female;West;Email;;159,1;4;0;0;0;0;
4330;27.05.2025;61;Male;East;Email;;110,4;5;0;0;0;0;
4870;27.05.2025;53;Male;South;Email;;101,9;6;0;0;0;0;
1310;27.05.2025;22;Male;South;Email;;67,9;7;0;0;0;0;
811;27.06.2025;24;Male;East;Organic;;399,1;4;1;324;1;11;4
500;27.06.2025;26;Female;East;Email;;613,4;5;1;140,75;8;9;4
933;27.06.2025;22;Female;East;Organic;;923;13;1;125,86;3;14;4
4762;27.06.2025;56;Other;West;Email;;608;7;1;104,78;5;10;4
1012;27.06.2025;30;Female;West;Email;;832,9;5;1;95,65;2;11;4
1719;27.06.2025;25;Male;East;Referral;;373,1;6;1;85,99;1;12;5
1425;27.06.2025;32;Male;West;Email;;253,9;6;1;60,74;3;3;3
2409;27.06.2025;57;Male;West;Email;;385,4;6;1;48,58;3;11;4
70;27.06.2025;18;Male;South;Organic;;353,4;4;1;45,73;1;11;4
1865;27.06.2025;18;Male;North;Email;;344,2;8;1;40,58;3;11;4
4036;27.06.2025;57;Female;West;PaidAds;CAMP7;130,8;6;1;35,29;1;7;4
2079;27.06.2025;37;Other;East;PaidAds;CAMP4;348,6;3;1;34,67;4;7;4
155;27.06.2025;28;Female;North;Organic;;264,7;9;1;18,15;4;4;3
519;27.06.2025;31;Male;West;Organic;;86;6;1;16,24;4;6;5
2928;27.06.2025;24;Other;East;PaidAds;CAMP2;640,4;3;0;0;0;0;
1278;27.06.2025;19;Female;East;PaidAds;CAMP2;499,5;8;0;0;0;0;
1075;27.06.2025;18;Female;South;Email;;496,5;4;0;0;0;0;
1349;27.06.2025;33;Male;North;Referral;;486,7;4;0;0;0;0;
3804;27.06.2025;42;Male;North;Email;;450,5;4;0;0;0;0;
1229;27.06.2025;27;Female;South;Organic;;387,1;8;0;0;0;0;
2125;27.06.2025;28;Male;South;PaidAds;CAMP4;362,4;8;0;0;0;0;
4760;27.06.2025;44;Male;East;Organic;;346,3;5;0;0;0;0;
442;27.06.2025;26;Male;East;Organic;;341,3;2;0;0;0;0;
2433;27.06.2025;34;Male;East;Organic;;233,5;5;0;0;0;0;
1062;27.06.2025;23;Female;East;Referral;;230,9;3;0;0;0;0;
662;27.06.2025;32;Male;West;PaidAds;CAMP5;212,3;4;0;0;0;0;
2110;27.06.2025;43;Female;East;PaidAds;CAMP2;120,3;5;0;0;0;0;
1585;27.06.2025;31;Female;South;Organic;;93,3;10;0;0;0;0;
447;27.06.2025;26;Male;East;Organic;;59,9;5;0;0;0;0;
4172;27.06.2025;37;Male;East;Organic;;36,7;12;0;0;0;0;
1765;28.01.2025;43;Male;South;Organic;;447,7;6;1;214;3;9;4
4986;28.01.2025;47;Male;North;Referral;;215,9;9;1;171,71;2;5;4
520;28.01.2025;34;Female;West;Email;;259,1;7;1;144,57;3;4;4
4553;28.01.2025;40;Male;North;PaidAds;CAMP7;584,1;8;1;70,26;2;4;5
4273;28.01.2025;45;Male;North;Email;;447,5;7;1;65,89;3;11;5
791;28.01.2025;20;Male;South;Organic;;380,1;4;1;60,94;2;12;3
1711;28.01.2025;24;Male;East;Organic;;463,9;10;1;43,8;2;14;3
2116;28.01.2025;43;Female;East;Organic;;762,3;5;1;32,93;2;7;4
4004;28.01.2025;41;Female;South;PaidAds;CAMP5;787,5;7;1;21,25;2;7;5
1110;28.01.2025;27;Male;West;PaidAds;CAMP7;492,6;7;1;14,34;3;15;4
3481;28.01.2025;26;Female;South;Email;;634,7;4;0;0;0;0;
2895;28.01.2025;42;Male;West;PaidAds;CAMP5;567,2;3;0;0;0;0;
1638;28.01.2025;25;Other;West;Organic;;456;5;0;0;0;0;
3079;28.01.2025;51;Male;East;Email;;435,4;4;0;0;0;0;
1222;28.01.2025;25;Male;West;Email;;413,2;3;0;0;0;0;
2440;28.01.2025;23;Female;North;Organic;;374,5;11;0;0;0;0;
590;28.01.2025;30;Female;East;Organic;;345,6;5;0;0;0;0;
3646;28.01.2025;42;Male;South;Organic;;304;6;0;0;0;0;
4298;28.01.2025;40;Male;South;PaidAds;CAMP6;299,3;10;0;0;0;0;
666;28.01.2025;27;Male;South;Organic;;258,9;2;0;0;0;0;
867;28.01.2025;32;Female;North;Referral;;207,6;4;0;0;0;0;
1791;28.01.2025;43;Male;North;Email;;168,1;10;0;0;0;0;
3632;28.01.2025;47;Male;East;Organic;;146,7;7;0;0;0;0;
802;28.01.2025;27;Female;West;Email;;143,8;9;0;0;0;0;
2397;28.01.2025;36;Male;South;Organic;;138;4;0;0;0;0;
3731;28.01.2025;38;Male;East;PaidAds;CAMP4;135,6;5;0;0;0;0;
699;28.01.2025;29;Male;South;PaidAds;CAMP2;132,4;9;0;0;0;0;
3546;28.01.2025;39;Male;East;Referral;;127,5;4;0;0;0;0;
761;28.01.2025;28;Male;North;PaidAds;CAMP4;91,6;5;0;0;0;0;
2038;28.01.2025;39;Male;North;Referral;;80,7;4;0;0;0;0;
86;28.02.2025;24;Female;North;PaidAds;CAMP7;172,3;5;1;141;5;3;4
3394;28.02.2025;37;Male;North;Organic;;349,3;2;1;104;3;5;5
1485;28.02.2025;30;Male;North;PaidAds;CAMP2;282,5;6;1;73,3;1;7;4
308;28.02.2025;25;Male;South;Referral;;130,6;3;1;64,68;1;8;4
3391;28.02.2025;54;Female;South;PaidAds;CAMP6;333,4;5;1;64,12;1;2;4
4179;28.02.2025;61;Female;South;PaidAds;CAMP5;507,7;6;1;59,73;5;9;4
1204;28.02.2025;26;Female;East;Organic;;162,2;8;1;50,13;5;15;4
3910;28.02.2025;47;Female;South;Organic;;540;5;1;39,76;4;13;4
3533;28.02.2025;34;Male;South;Organic;;638,7;4;1;32,89;1;10;4
3782;28.02.2025;50;Female;South;Organic;;171,2;3;1;28,18;2;7;4
1766;28.02.2025;37;Female;North;Organic;;318,4;4;1;15,18;2;1;4
60;28.02.2025;25;Female;East;Email;;762,9;4;0;0;0;0;
3194;28.02.2025;39;Male;East;Organic;;625,5;4;0;0;0;0;
4071;28.02.2025;49;Male;South;Organic;;538,2;3;0;0;0;0;
3367;28.02.2025;27;Female;West;Email;;491,4;4;0;0;0;0;
2921;28.02.2025;50;Female;East;Organic;;488,4;6;0;0;0;0;
1614;28.02.2025;18;Female;East;Email;;483,8;5;0;0;0;0;
1909;28.02.2025;37;Male;North;PaidAds;CAMP3;346,1;6;0;0;0;0;
1386;28.02.2025;26;Female;North;Organic;;280,5;5;0;0;0;0;
136;28.02.2025;18;Male;East;PaidAds;CAMP3;220,5;3;0;0;0;0;
1285;28.02.2025;23;Female;North;Email;;202,3;4;0;0;0;0;
1475;28.02.2025;23;Female;South;PaidAds;CAMP7;174,4;8;0;0;0;0;
644;28.02.2025;31;Male;East;Referral;;159,5;6;0;0;0;0;
3404;28.02.2025;27;Female;East;Organic;;128,2;4;0;0;0;0;
707;28.02.2025;18;Male;East;Email;;84;6;0;0;0;0;
691;28.02.2025;27;Female;East;PaidAds;CAMP7;82,2;5;0;0;0;0;
217;28.02.2025;22;Female;East;PaidAds;CAMP2;82;4;0;0;0;0;
1602;28.02.2025;24;Female;East;Organic;;70;5;0;0;0;0;
2170;28.02.2025;25;Male;North;Email;;60,9;5;0;0;0;0;
4138;28.02.2025;63;Female;South;Email;;60,1;4;0;0;0;0;
3828;28.03.2025;62;Male;West;Organic;;267,5;3;1;318;2;6;4
4761;28.03.2025;36;Male;South;Organic;;560,7;11;1;486;4;4;3
4376;28.03.2025;58;Female;East;PaidAds;CAMP6;336,3;4;1;246;2;1;4
700;28.03.2025;26;Female;South;Organic;;573,7;8;1;328;4;2;3
1746;28.03.2025;23;Female;East;Organic;;222,8;5;1;140,7;2;10;4
2289;28.03.2025;37;Female;West;Organic;;219,1;7;1;64,13;5;13;3
1928;28.03.2025;32;Female;North;Organic;;633,5;6;1;40,86;1;2;5
1275;28.03.2025;26;Female;North;Referral;;588,6;8;1;38,7;5;12;4
1139;28.03.2025;20;Male;North;PaidAds;CAMP2;490,4;9;1;18,65;2;2;4
4324;28.03.2025;48;Female;West;Referral;;950;5;1;1,07;3;14;5
4965;28.03.2025;57;Other;East;Organic;;24,3;9;0;0;0;0;
1252;28.03.2025;22;Male;North;PaidAds;CAMP1;612,2;7;0;0;0;0;
2831;28.03.2025;18;Male;North;Organic;;544,1;6;0;0;0;0;
1268;28.03.2025;25;Female;East;Referral;;439,9;6;0;0;0;0;
1502;28.03.2025;22;Female;South;PaidAds;CAMP5;397,3;8;0;0;0;0;
3052;28.03.2025;44;Female;East;PaidAds;CAMP1;387,4;10;0;0;0;0;
3581;28.03.2025;36;Male;North;Organic;;281,5;8;0;0;0;0;
4093;28.03.2025;47;Female;East;PaidAds;CAMP2;234;10;0;0;0;0;
1059;28.03.2025;23;Male;East;PaidAds;CAMP2;131,6;6;0;0;0;0;
1984;28.03.2025;28;Female;East;Organic;;60,2;6;0;0;0;0;
4206;28.03.2025;67;Female;West;Email;;32,8;3;0;0;0;0;
1710;28.04.2025;25;Male;East;Organic;;600,3;7;1;121;2;7;4
2115;28.04.2025;36;Male;South;Organic;;191,7;3;1;523;3;2;4
2371;28.04.2025;25;Female;East;PaidAds;CAMP6;1091,6;2;1;310;2;10;3
1612;28.04.2025;28;Male;North;Referral;;953,3;4;1;192,4;6;9;4
1219;28.04.2025;26;Male;East;Email;;552;5;1;170,32;3;13;4
3418;28.04.2025;51;Male;South;PaidAds;CAMP4;117,4;7;1;119,76;3;9;4
213;28.04.2025;30;Male;South;Organic;;356,1;4;1;51,8;4;12;5
1235;28.04.2025;18;Female;South;Organic;;872,4;7;1;45,37;2;14;4
1125;28.04.2025;25;Female;North;Organic;;594,2;7;1;39,26;3;13;4
2894;28.04.2025;26;Male;North;PaidAds;CAMP7;509,2;10;1;31,44;4;3;4
3171;28.04.2025;46;Male;West;Organic;;460,5;7;1;19,93;4;9;4
887;28.04.2025;30;Male;East;PaidAds;CAMP1;686,6;4;0;0;0;0;
1336;28.04.2025;19;Male;West;Organic;;595,7;7;0;0;0;0;
2161;28.04.2025;26;Female;West;PaidAds;CAMP1;553,1;7;0;0;0;0;
3340;28.04.2025;46;Female;North;Referral;;505,4;3;0;0;0;0;
2059;28.04.2025;26;Male;North;Email;;344,4;5;0;0;0;0;
943;28.04.2025;28;Female;West;PaidAds;CAMP7;251;3;0;0;0;0;
2274;28.04.2025;22;Male;West;PaidAds;CAMP4;251;7;0;0;0;0;
2030;28.04.2025;35;Male;West;PaidAds;CAMP1;199,3;3;0;0;0;0;
2185;28.04.2025;44;Female;East;Referral;;196,1;7;0;0;0;0;
1462;28.04.2025;25;Male;North;Organic;;191,9;7;0;0;0;0;
2668;28.04.2025;37;Male;North;Organic;;161,4;3;0;0;0;0;
187;28.05.2025;21;Male;North;PaidAds;CAMP7;729,5;10;1;459;3;3;5
3985;28.05.2025;41;Female;South;PaidAds;CAMP6;517,3;6;1;585,57;3;2;4
3514;28.05.2025;27;Male;North;Organic;;468,1;6;1;281;3;5;4
4709;28.05.2025;39;Male;South;PaidAds;CAMP1;153,3;7;1;156,52;4;7;4
2327;28.05.2025;43;Female;North;PaidAds;CAMP7;271,6;6;1;98,36;3;2;5
2089;28.05.2025;22;Male;South;Organic;;180;6;1;96,64;4;2;4
770;28.05.2025;28;Male;East;Email;;781,3;7;1;66,13;1;10;4
2923;28.05.2025;35;Female;West;Organic;;561,3;9;1;63,79;3;10;5
3819;28.05.2025;63;Female;West;Organic;;1173,3;5;1;59,29;4;12;4
2657;28.05.2025;21;Male;South;PaidAds;CAMP7;562;8;1;33,13;2;12;4
4057;28.05.2025;67;Female;South;PaidAds;CAMP7;654,5;3;1;33,07;5;15;3
